geoid,geo_level,county_name,state,trnd_afreq,trnd_hlrb,trnd_eal_rate,trnd_risk_rating
19169,county,Story,Iowa,0.5922419207269233,0.00048540118272160667,0.000287475,Relatively High
19171,county,Tama,Iowa,0.7367050911590303,0.0002029646297225526,0.000149525,Relatively Low
19173,county,Taylor,Iowa,0.3988721104145184,0.0007450587915505894,0.000297183,Relatively Low
19175,county,Union,Iowa,0.34034771880767395,0.0005360469863176298,0.000182442,Relatively Low
19177,county,Van Buren,Iowa,0.32241415350162705,0.0005027578047572845,0.000162096,Relatively Low
19179,county,Wapello,Iowa,0.308750763905643,0.0003078206036477967,9.504e-05,Relatively Moderate
19181,county,Warren,Iowa,0.5027053249460587,0.0003177203200307474,0.00015972,Relatively Moderate
19183,county,Washington,Iowa,0.48850595183256035,0.00033671301638487863,0.000164486,Relatively Low
19185,county,Wayne,Iowa,0.35660219404226695,0.0006021364623481966,0.000214723,Relatively Low
19187,county,Webster,Iowa,0.6867622688694083,0.0004887879161254377,0.000335681,Relatively High
19189,county,Winnebago,Iowa,0.3353951315112525,0.0007559819127255052,0.000253553,Relatively Low
19191,county,Winneshiek,Iowa,0.4587550195863689,0.00044322393558125675,0.000203331,Relatively Low
19193,county,Woodbury,Iowa,0.7068483506881041,0.00037287957779883705,0.000263569,Relatively High
19195,county,Worth,Iowa,0.3408290743473127,0.0007492607111003778,0.00025537,Relatively Low
19197,county,Wright,Iowa,0.5546788076029038,0.0005019504693168416,0.000278421,Relatively Low
20001,county,Allen,Kansas,0.30900727061651995,0.0004207192759265152,0.000130005,Relatively Low
20003,county,Anderson,Kansas,0.37678454487881985,0.00042455580855334083,0.000159966,Relatively Low
20005,county,Atchison,Kansas,0.3381819661199324,0.0005830547832231344,0.000197179,Relatively Low
20007,county,Barber,Kansas,1.1225576853934132,0.0002288286907753752,0.000256873,Relatively Low
20009,county,Barton,Kansas,1.051202918374027,0.00020015868115145127,0.000210407,Relatively Moderate
20011,county,Bourbon,Kansas,0.38969008027887814,0.0003053957130361359,0.00011901,Relatively Low
20013,county,Brown,Kansas,0.44398118090150146,0.0006055163753221466,0.000268838,Relatively Low
20015,county,Butler,Kansas,1.2329010431368057,0.00013935114057575117,0.000171806,Relatively Moderate
20017,county,Chase,Kansas,0.5996587838153805,0.0002952532364819546,0.000177051,Relatively Low
20019,county,Chautauqua,Kansas,0.5596032732902136,0.0004915769084849574,0.000275088,Relatively Low
20021,county,Cherokee,Kansas,0.4866122397615325,0.00035967944685154503,0.000175024,Relatively Moderate
20023,county,Cheyenne,Kansas,0.8957115398836473,0.0002244201681203722,0.000201016,Relatively Low
20025,county,Clark,Kansas,0.8901384486504115,0.00023899833417455218,0.000212742,Relatively Low
20027,county,Clay,Kansas,0.5795672113207831,0.00030662561765049194,0.00017771,Relatively Low
20029,county,Cloud,Kansas,0.6532034752282497,0.00026217228860120334,0.000171252,Relatively Low
20031,county,Coffey,Kansas,0.4460606246933445,0.0003767380759361335,0.000168048,Relatively Low
20033,county,Comanche,Kansas,0.7366846028581905,0.0003019062640882105,0.00022241,Relatively Low
20035,county,Cowley,Kansas,1.0143197548978318,0.00026937235876122226,0.00027323,Relatively High
20037,county,Crawford,Kansas,0.41379541065511943,0.0004725387039802387,0.000195534,Relatively Moderate
20039,county,Decatur,Kansas,0.6885873508417659,0.0002588460647075676,0.000178238,Relatively Low
20041,county,Dickinson,Kansas,0.7364976923785862,0.00017964788579483273,0.00013231,Relatively Moderate
20043,county,Doniphan,Kansas,0.3015939935305417,0.0010150051861850225,0.000306119,Relatively Low
20045,county,Douglas,Kansas,0.33844864095288746,0.0004434264124278852,0.000150077,Relatively High
20047,county,Edwards,Kansas,0.7220774660529293,0.00033651603982449817,0.000242991,Very Low
20049,county,Elk,Kansas,0.5139733401989459,0.0004096351013232543,0.000210542,Relatively Low
20051,county,Ellis,Kansas,0.9801085735872842,0.000159350177759963,0.00015618,Relatively Low
20053,county,Ellsworth,Kansas,0.7848132212254798,0.00025502697184697274,0.000200149,Relatively Low
20055,county,Finney,Kansas,1.347973659959114,0.00014025511259593457,0.00018906,Relatively Moderate
20057,county,Ford,Kansas,1.1456390860969168,0.00021427594412383943,0.000245483,Relatively Moderate
20059,county,Franklin,Kansas,0.38699431753857205,0.00046538047213529727,0.0001801,Relatively Moderate
20061,county,Geary,Kansas,0.34245934951933205,0.0004470883632737056,0.00015311,Relatively Moderate
20063,county,Gove,Kansas,1.060370438982682,0.00017976066948261512,0.000190613,Very Low
20065,county,Graham,Kansas,0.8415096499631378,0.00026987889834216447,0.000227106,Very Low
20067,county,Grant,Kansas,0.49440884793355205,0.0003326872535281822,0.000164484,Relatively Low
20069,county,Gray,Kansas,0.8845963576472101,0.00025211976493285,0.000223024,Relatively Low
20071,county,Greeley,Kansas,0.7478067227624569,0.00016320226845700393,0.000122044,Very Low
20073,county,Greenwood,Kansas,0.8621434853642066,0.00013700560122093867,0.000118118,Very Low
20075,county,Hamilton,Kansas,0.8758560111309777,0.00013413153424502594,0.00011748,Very Low
20077,county,Harper,Kansas,0.8088778607855472,0.00039902113554546217,0.000322759,Relatively Low
20079,county,Harvey,Kansas,0.5313675030917062,0.0003412332439076491,0.00018132,Relatively Moderate
20081,county,Haskell,Kansas,0.5328067912031244,0.00035113166821605846,0.000187085,Very Low
20083,county,Hodgeman,Kansas,1.0370956901272266,0.0002711255065467458,0.000281183,Very Low
20085,county,Jackson,Kansas,0.5177041212230439,0.000333522335201699,0.000172666,Relatively Low
20087,county,Jefferson,Kansas,0.42699829017541024,0.00042905407627208994,0.000183205,Relatively Low
20089,county,Jewell,Kansas,0.9052023352768203,0.0003442748202926076,0.000311638,Relatively Low
20091,county,Johnson,Kansas,0.32201549440791244,0.00047005556789901865,0.000151365,Very High
20093,county,Kearny,Kansas,0.8053201270630308,0.00016644870491497278,0.000134044,Very Low
20095,county,Kingman,Kansas,0.9396345580243897,0.0003125470384807649,0.00029368,Relatively Moderate
20097,county,Kiowa,Kansas,0.7658246750494302,0.00032794784933842764,0.000251151,Relatively Low
20099,county,Labette,Kansas,0.5243198262869669,0.0004060688686601787,0.00021291,Relatively Moderate
20101,county,Lane,Kansas,0.7632271014873518,0.00029303783384213375,0.000223654,Very Low
20103,county,Leavenworth,Kansas,0.35547654647890925,0.000525407188692663,0.00018677,Relatively Moderate
20105,county,Lincoln,Kansas,0.7507572006011823,0.0002420522554586856,0.000181722,Relatively Low
20107,county,Linn,Kansas,0.3803399518126061,0.000395533746723283,0.000150437,Relatively Low
20109,county,Logan,Kansas,1.1014224573780353,0.00013751736268502134,0.000151465,Relatively Low
20111,county,Lyon,Kansas,0.6427591735439887,0.0002675268471812761,0.000171955,Relatively Moderate
20113,county,McPherson,Kansas,0.924213524498342,0.0001970052922845644,0.000182075,Relatively Moderate
20115,county,Marion,Kansas,0.8148585556750365,0.0002157282973297746,0.000175788,Relatively Moderate
20117,county,Marshall,Kansas,0.7862182609425565,0.00030897707263999574,0.000242923,Relatively Low
20119,county,Meade,Kansas,0.8894255992766492,0.00023725437085611614,0.00021102,Relatively Low
20121,county,Miami,Kansas,0.37907957909668666,0.0003987760410697687,0.000151168,Relatively Moderate
20123,county,Mitchell,Kansas,0.7188203910317948,0.00025335470805760047,0.000182117,Relatively Low
20125,county,Montgomery,Kansas,0.5125700628029247,0.0005811162546527899,0.000297863,Relatively Moderate
20127,county,Morris,Kansas,0.5514790005338598,0.00028217546487802254,0.000155614,Relatively Low
20129,county,Morton,Kansas,0.4631654542329301,0.00030541355148692404,0.000141457,Very Low
20131,county,Nemaha,Kansas,0.5826587925335158,0.00043913495398710105,0.000255866,Relatively Low
20133,county,Neosho,Kansas,0.38412836094732733,0.0005313210956790122,0.000204096,Relatively Low
20135,county,Ness,Kansas,1.2503081139682926,0.00019961023280927413,0.000249574,Relatively Low
20137,county,Norton,Kansas,0.7281159835464535,0.0005544056898559982,0.000403672,Relatively Low
20139,county,Osage,Kansas,0.5070932700552566,0.00036539649359301394,0.00018529,Relatively Low
20141,county,Osborne,Kansas,0.9107895986515115,0.0001451733143435859,0.000132222,Relatively Low
20143,county,Ottawa,Kansas,0.6893103248750241,0.00024803125788677293,0.000170971,Relatively Low
20145,county,Pawnee,Kansas,0.9642745402511571,0.0003348720217657085,0.000322909,Relatively Low
20147,county,Phillips,Kansas,0.7793373254624687,0.0003108358555782243,0.000242246,Relatively Low
20149,county,Pottawatomie,Kansas,0.7251509033865539,0.0002376629454556461,0.000172341,Relatively Low
20151,county,Pratt,Kansas,0.8295772663456326,0.0003548897252792471,0.000294408,Relatively Moderate
20153,county,Rawlins,Kansas,0.8498459001481904,0.0002624573247071425,0.000223048,Relatively Low
20155,county,Reno,Kansas,1.463507592338917,0.00014160683919798323,0.000207243,Relatively High
20157,county,Republic,Kansas,0.6750518052743153,0.00033060683561639476,0.000223177,Relatively Low
20159,county,Rice,Kansas,0.8467416020850079,0.0002519580391397488,0.000213343,Relatively Low
20161,county,Riley,Kansas,0.5416204768657944,0.0003200562219045809,0.000173349,Relatively Moderate
20163,county,Rooks,Kansas,0.8659268542887717,0.0003400099843553421,0.000294424,Relatively Low
20165,county,Rush,Kansas,0.8488138653528847,0.00031715728419736685,0.000269208,Relatively Low
20167,county,Russell,Kansas,0.9745114217711475,0.0002014973572608722,0.000196361,Relatively Low
20169,county,Saline,Kansas,0.6960814811861774,0.00026727127927409227,0.000186043,Relatively High
20171,county,Scott,Kansas,0.7343033721776646,0.00018988654805815805,0.000139434,Relatively Low
20173,county,Sedgwick,Kansas,1.0200295880003092,0.0001614835111047315,0.000164718,Very High
20175,county,Seward,Kansas,0.5332354963723994,0.0003117787188673794,0.000166251,Relatively Moderate
20177,county,Shawnee,Kansas,0.42814528598617607,0.0003263858146887933,0.000139741,Relatively High
20179,county,Sheridan,Kansas,0.789639069417863,0.00024906297937191525,0.00019667,Very Low
20181,county,Sherman,Kansas,0.9774569931748336,0.00018949151769907297,0.00018522,Relatively Low
20183,county,Smith,Kansas,0.8804551336061185,0.0003371808163143097,0.000296873,Relatively Low
20185,county,Stafford,Kansas,0.9421158573398222,0.0002092816215239774,0.000197168,Relatively Low
20187,county,Stanton,Kansas,0.5329385182817842,0.000251130772001104,0.000133837,Very Low
20189,county,Stevens,Kansas,0.5427518952746743,0.000306081421412139,0.000166126,Relatively Low
20191,county,Sumner,Kansas,1.1925934711663235,0.0002524584679900572,0.00030108,Relatively Moderate
20193,county,Thomas,Kansas,0.9745518331317653,0.00022674490933682624,0.000220975,Relatively Low
20195,county,Trego,Kansas,0.9488423641211643,0.0002553919343359869,0.000242327,Relatively Low
20197,county,Wabaunsee,Kansas,0.6557513694419682,0.0002652315141117678,0.000173926,Relatively Low
20199,county,Wallace,Kansas,0.9236017989110753,0.00014103909913072447,0.000130264,Very Low
20201,county,Washington,Kansas,0.8227587033041415,0.00023022194257405152,0.000189417,Relatively Low
20203,county,Wichita,Kansas,0.7188005062987207,0.00019486914959940464,0.000140072,Very Low
20205,county,Wilson,Kansas,0.39173345818035826,0.000554052429378898,0.000217041,Relatively Low
20207,county,Woodson,Kansas,0.32751054596638907,0.00040884357961738023,0.000133901,Relatively Low
20209,county,Wyandotte,Kansas,0.10754701468379033,0.001680333563233117,0.000180715,Relatively High
21001,county,Adair,Kentucky,0.23309874203486453,0.0007195536214893884,0.000167727,Relatively Moderate
21003,county,Allen,Kentucky,0.26386349728535485,0.0006225614198987031,0.000164271,Relatively Moderate
21005,county,Anderson,Kentucky,0.13007735950379606,0.0013005289950103842,0.000169169,Relatively Low
21007,county,Ballard,Kentucky,0.24027545765631902,0.0006067898480294625,0.000145797,Relatively Low
21009,county,Barren,Kentucky,0.3387629098112001,0.0005623323945692847,0.000190497,Relatively Moderate
21011,county,Bath,Kentucky,0.10402258484320771,0.0007820296492432284,8.1349e-05,Relatively Low
21013,county,Bell,Kentucky,0.09738126531513383,0.0005080442503864761,4.9474e-05,Relatively Low
21015,county,Boone,Kentucky,0.17647522886918188,0.0012296521153392814,0.000217003,Relatively High
21017,county,Bourbon,Kentucky,0.14337451380967564,0.0008699600885575775,0.00012473,Relatively Low
21019,county,Boyd,Kentucky,0.03422770753798269,0.0010750209199608225,3.6796e-05,Relatively Low
21021,county,Boyle,Kentucky,0.10974238417588844,0.0014492050896557555,0.000159039,Relatively Moderate
21023,county,Bracken,Kentucky,0.11576547679502376,0.0013341043292796775,0.000154443,Relatively Low
21025,county,Breathitt,Kentucky,0.1122675091565555,0.0003320668211794748,3.728e-05,Relatively Low
21027,county,Breckinridge,Kentucky,0.4375960074771767,0.0003839448763650819,0.000168013,Relatively Low
21029,county,Bullitt,Kentucky,0.20812739816465156,0.0008608559467339269,0.000179168,Relatively Moderate
21031,county,Butler,Kentucky,0.3402646644857057,0.00046251399013745283,0.000157377,Relatively Low
21033,county,Caldwell,Kentucky,0.2938865654145675,0.0005832013510956576,0.000171395,Relatively Low
21035,county,Calloway,Kentucky,0.35409157000560093,0.00042650838006439394,0.000151023,Relatively Moderate
21037,county,Campbell,Kentucky,0.09608514794916828,0.0017239215003320065,0.000165643,Relatively Moderate
21039,county,Carlisle,Kentucky,0.17331678213225135,0.0011719486880339162,0.000203118,Relatively Low
21041,county,Carroll,Kentucky,0.09240783466676185,0.002177087739336187,0.00020118,Relatively Low
21043,county,Carter,Kentucky,0.12215166188978188,0.00044392343303032935,5.4226e-05,Relatively Low
21045,county,Casey,Kentucky,0.2457706260840046,0.0005694292997224479,0.000139949,Relatively Low
21047,county,Christian,Kentucky,0.6203243121923269,0.0002895171209382076,0.000179595,Relatively High
21049,county,Clark,Kentucky,0.11182863892357196,0.0012169752638849847,0.000136093,Relatively Moderate
21051,county,Clay,Kentucky,0.13573677612285442,0.00047698091411558905,6.4744e-05,Relatively Low
21053,county,Clinton,Kentucky,0.10886209327726559,0.0013845016811285713,0.00015072,Relatively Low
21055,county,Crittenden,Kentucky,0.310193820524446,0.0005315283921239492,0.000164877,Relatively Low
21057,county,Cumberland,Kentucky,0.1742429763935229,0.0008872806265457045,0.000154602,Relatively Low
21059,county,Daviess,Kentucky,0.34935929502334784,0.00021860770796864614,7.6373e-05,Relatively Moderate
21061,county,Edmonson,Kentucky,0.21347249878527527,0.000781947728749399,0.000166924,Relatively Low
21063,county,Elliott,Kentucky,0.05650525474337808,0.0008920717010514492,5.0407e-05,Very Low
21065,county,Estill,Kentucky,0.08730063812059054,0.0008441424935577787,7.3694e-05,Relatively Low
21067,county,Fayette,Kentucky,0.14555878697091215,0.0009428634081362382,0.000137242,Relatively High
21069,county,Fleming,Kentucky,0.15216751511197582,0.0007398064468475362,0.000112575,Relatively Low
21071,county,Floyd,Kentucky,0.060985755893129046,0.00027263224467751656,1.6627e-05,Relatively Low
21073,county,Franklin,Kentucky,0.1360673460860606,0.001245262585292191,0.00016944,Relatively Moderate
21075,county,Fulton,Kentucky,0.20226448357473623,0.0009106348752771538,0.000184189,Relatively Low
21077,county,Gallatin,Kentucky,0.06907183676625814,0.0028210631227844475,0.000194856,Relatively Low
21079,county,Garrard,Kentucky,0.11110887142739952,0.0010476969232696396,0.000116408,Relatively Low
21081,county,Grant,Kentucky,0.16358970946298326,0.0010083202009467374,0.000164951,Relatively Low
21083,county,Graves,Kentucky,0.4869521961724835,0.00022260669553353607,0.000108399,Relatively Moderate
21085,county,Grayson,Kentucky,0.3500288437068906,0.0004904512680114545,0.000171672,Relatively Moderate
21087,county,Green,Kentucky,0.1804893769482405,0.0007600803162216959,0.000137186,Relatively Low
21089,county,Greenup,Kentucky,0.10686342598398302,0.0004294110739388364,4.5888e-05,Relatively Low
21091,county,Hancock,Kentucky,0.15047881222379497,0.000395362217703643,5.9494e-05,Relatively Low
21093,county,Hardin,Kentucky,0.4470748402042238,0.0002348379689733794,0.00010499,Relatively Moderate
21095,county,Harlan,Kentucky,0.10544749241208357,0.0003870272658757057,4.0811e-05,Relatively Low
21097,county,Harrison,Kentucky,0.1793633681455274,0.000789042029494261,0.000141525,Relatively Low
21099,county,Hart,Kentucky,0.26710193826112727,0.0006857141572482943,0.000183156,Relatively Low
21101,county,Henderson,Kentucky,0.3369774571304575,0.00010595069604510435,3.5703e-05,Relatively Low
21103,county,Henry,Kentucky,0.19352055948861172,0.0010145155636490158,0.00019633,Relatively Low
21105,county,Hickman,Kentucky,0.22038782749335672,0.0009269777504397615,0.000204295,Relatively Low
21107,county,Hopkins,Kentucky,0.4455320590450461,0.0003301623467265581,0.000147098,Relatively Moderate
21109,county,Jackson,Kentucky,0.11533107113927187,0.0006186885614360755,7.1354e-05,Relatively Low
21111,county,Jefferson,Kentucky,0.28227118663397893,0.0004147176760895967,0.000117063,Very High
21113,county,Jessamine,Kentucky,0.0840968412338517,0.0014426821907674058,0.000121325,Relatively Moderate
21115,county,Johnson,Kentucky,0.042858708428508356,0.0007357983614038197,3.1535e-05,Relatively Low
21117,county,Kenton,Kentucky,0.10358028908280303,0.0018627907529027963,0.000192948,Relatively High
21119,county,Knott,Kentucky,0.059579392003273,0.0003250152637710329,1.9364e-05,Very Low
21121,county,Knox,Kentucky,0.12315710272945822,0.0007519756691558989,9.2611e-05,Relatively Low
21123,county,Larue,Kentucky,0.1689009703643731,0.0009607951210024383,0.000162279,Relatively Low
21125,county,Laurel,Kentucky,0.14808167483647633,0.0007874031781073343,0.0001166,Relatively Moderate
21127,county,Lawrence,Kentucky,0.0714253190767676,0.0003188061554459239,2.2771e-05,Very Low
21129,county,Lee,Kentucky,0.06670907261857091,0.0010005987735978868,6.6749e-05,Very Low
21131,county,Leslie,Kentucky,0.10167125073577009,0.0004055047289021847,4.1228e-05,Very Low
21133,county,Letcher,Kentucky,0.06306638317777484,0.0003642576438503752,2.2972e-05,Relatively Low
21135,county,Lewis,Kentucky,0.18447275250948583,0.000444376342302413,8.1975e-05,Relatively Low
21137,county,Lincoln,Kentucky,0.1605127376052656,0.0004706248192362961,7.5541e-05,Relatively Low
21139,county,Livingston,Kentucky,0.29234864604584804,0.0004684174121100985,0.000136941,Relatively Low
21141,county,Logan,Kentucky,0.457138690102889,0.0002465503304047964,0.000112708,Relatively Moderate
21143,county,Lyon,Kentucky,0.21680110309634043,0.0003977911279506012,8.6242e-05,Relatively Low
21145,county,McCracken,Kentucky,0.23140270240429883,0.0004367046501456681,0.000101055,Relatively Moderate
21147,county,McCreary,Kentucky,0.18513183228588495,0.0005964290358201728,0.000110418,Relatively Low
21149,county,McLean,Kentucky,0.19318535545052745,0.0006740645775613811,0.000130219,Relatively Low
21151,county,Madison,Kentucky,0.19700880889384342,0.0005254105078389016,0.00010351,Relatively Moderate
21153,county,Magoffin,Kentucky,0.06120710312434174,0.0004996939885359591,3.0585e-05,Very Low
21155,county,Marion,Kentucky,0.2136104593022655,0.000790758138002164,0.000168914,Relatively Low
21157,county,Marshall,Kentucky,0.2935931087232928,0.0003879205463690385,0.000113891,Relatively Low
21159,county,Martin,Kentucky,0.0325186072417707,0.0008603489038585673,2.7977e-05,Very Low
21161,county,Mason,Kentucky,0.11067505822469068,0.0010952134964883516,0.000121213,Relatively Low
21163,county,Meade,Kentucky,0.2443397181416814,0.0007200510769603081,0.000175937,Relatively Moderate
21165,county,Menifee,Kentucky,0.06468723416804215,0.0010313189755341648,6.6713e-05,Very Low
21167,county,Mercer,Kentucky,0.15600251265703155,0.0009462322111306631,0.000147615,Relatively Moderate
21169,county,Metcalfe,Kentucky,0.1880346997291607,0.000753801956436026,0.000141741,Relatively Low
21171,county,Monroe,Kentucky,0.22052646442161455,0.0005321250934534132,0.000117348,Relatively Low
21173,county,Montgomery,Kentucky,0.07396718989354109,0.001096015266949079,8.1069e-05,Relatively Low
21175,county,Morgan,Kentucky,0.09360773967259552,0.0005551593758025381,5.1967e-05,Relatively Low
21177,county,Muhlenberg,Kentucky,0.3876987209594941,0.00023266650010518906,9.0205e-05,Relatively Low
21179,county,Nelson,Kentucky,0.28612783694069943,0.0004367237043046077,0.000124959,Relatively Moderate
21181,county,Nicholas,Kentucky,0.0888868073129566,0.0012005547482468837,0.000106713,Relatively Low
21183,county,Ohio,Kentucky,0.45396476001800923,0.0002858923501453991,0.000129785,Relatively Low
21185,county,Oldham,Kentucky,0.13799178089091843,0.0014576732735367543,0.000201147,Relatively Moderate
21187,county,Owen,Kentucky,0.2324101157096524,0.0008239494334969027,0.000191494,Relatively Low
21189,county,Owsley,Kentucky,0.057800474474017594,0.0010170375114443642,5.8785e-05,Very Low
21191,county,Pendleton,Kentucky,0.1664825547548561,0.0010100888856229059,0.000168162,Relatively Low
21193,county,Perry,Kentucky,0.0785533707709506,0.0004816467819491079,3.7835e-05,Relatively Low
21195,county,Pike,Kentucky,0.0895923386750301,9.166391518182837e-05,8.212e-06,Very Low
21197,county,Powell,Kentucky,0.06315898432094277,0.0012014252903784501,7.5881e-05,Relatively Low
21199,county,Pulaski,Kentucky,0.3073427149654186,0.0003765473113650445,0.000115729,Relatively Moderate
21201,county,Robertson,Kentucky,0.05155626480158074,0.002723687734619981,0.000140423,Very Low
21203,county,Rockcastle,Kentucky,0.1371867530298132,0.0008491757903421667,0.000116496,Relatively Low
21205,county,Rowan,Kentucky,0.08011649487671833,0.0006799804275013692,5.4478e-05,Relatively Low
21207,county,Russell,Kentucky,0.151616814888675,0.0009904592233050448,0.00015017,Relatively Low
21209,county,Scott,Kentucky,0.15715438037877613,0.0008096851092348706,0.000127246,Relatively Moderate
21211,county,Shelby,Kentucky,0.2558673985827045,0.0007441180927425288,0.000190396,Relatively Moderate
21213,county,Simpson,Kentucky,0.18754066909930353,0.0005071073659463781,9.5103e-05,Relatively Low
21215,county,Spencer,Kentucky,0.13021155690810143,0.0015821073823843036,0.000206009,Relatively Low
21217,county,Taylor,Kentucky,0.1628860428310983,0.0009636315659939671,0.000156962,Relatively Moderate
21219,county,Todd,Kentucky,0.3207189703973213,0.0005519499596196978,0.000177021,Relatively Low
21221,county,Trigg,Kentucky,0.4069606349160622,0.0004019700713001419,0.000163586,Relatively Moderate
21223,county,Trimble,Kentucky,0.11011186345379782,0.0018771964465270246,0.000206702,Relatively Low
21225,county,Union,Kentucky,0.29375475708329,0.0002550273735215554,7.4916e-05,Relatively Low
21227,county,Warren,Kentucky,0.41510904942941623,0.0002707621951683543,0.000112396,Relatively High
21229,county,Washington,Kentucky,0.19023748592995207,0.0008850626113379723,0.000168372,Relatively Low
21231,county,Wayne,Kentucky,0.22699413309551977,0.0005867031397056479,0.000133178,Relatively Low
21233,county,Webster,Kentucky,0.269738426055986,0.0005055794017548735,0.000136374,Relatively Low
21235,county,Whitley,Kentucky,0.15000516617094442,0.0006081383749149127,9.1224e-05,Relatively Low
21237,county,Wolfe,Kentucky,0.054828283805132445,0.0007776395131308,4.2637e-05,Very Low
21239,county,Woodford,Kentucky,0.1162917435309943,0.0013930737633040418,0.000162003,Relatively Moderate
22001,county,Acadia,Louisiana,0.5728484137260449,0.00018311085175684317,0.000104895,Relatively Moderate
22003,county,Allen,Louisiana,0.7486178768720926,6.383379952231762e-05,4.7787e-05,Relatively Moderate
22005,county,Ascension,Louisiana,0.2365466556535142,0.00041842558316064916,9.8977e-05,Relatively High
22007,county,Assumption,Louisiana,0.23866199634529855,0.0003599124652839186,8.5897e-05,Relatively Moderate
22009,county,Avoyelles,Louisiana,0.7143390554807981,0.00015753725644026366,0.000112535,Relatively Moderate
22011,county,Beauregard,Louisiana,1.0188851541375712,7.191377429707118e-05,7.3272e-05,Relatively Low
22013,county,Bienville,Louisiana,0.7189149953793925,8.369277971395288e-05,6.0168e-05,Relatively Low
22015,county,Bossier,Louisiana,0.7979296334012413,0.00021601921631924452,0.000172368,Relatively Moderate
22017,county,Caddo,Louisiana,0.8575546011793,6.233621448942364e-05,5.3457e-05,Relatively Moderate
22019,county,Calcasieu,Louisiana,0.8706282083203778,0.0001455205713078338,0.000126694,Relatively High
22021,county,Caldwell,Louisiana,0.44734743375323704,0.00020921971657002453,9.3594e-05,Relatively Low
22023,county,Cameron,Louisiana,1.2147898206933052,7.687499400764698e-05,9.3387e-05,Relatively Low
22025,county,Catahoula,Louisiana,0.5911086518431177,0.00024274706705095726,0.00014349,Relatively Low
22027,county,Claiborne,Louisiana,0.628828835047647,0.0002556170367748644,0.000160739,Relatively Low
22029,county,Concordia,Louisiana,0.6006181707342833,0.00021867361117892505,0.000131339,Relatively Low
22031,county,De Soto,Louisiana,0.7967112259804363,0.0002105261883226403,0.000167729,Relatively Low
22033,county,East Baton Rouge,Louisiana,0.403060217367514,0.00024325932993058945,9.8048e-05,Very High
22035,county,East Carroll,Louisiana,0.4532668646580872,0.0005793116847001159,0.000262583,Relatively Low
22037,county,East Feliciana,Louisiana,0.4000541196156591,0.00023161070838290674,9.2657e-05,Relatively Moderate
22039,county,Evangeline,Louisiana,0.6561912716681525,9.12004984993997e-05,5.9845e-05,Relatively Moderate
22041,county,Franklin,Louisiana,0.5562375659837175,0.00022641156401051753,0.000125939,Relatively Low
22043,county,Grant,Louisiana,0.5377361440773633,0.0002524734037275552,0.000135764,Relatively Low
22045,county,Iberia,Louisiana,0.5602430380951282,0.00014947580747942744,8.3743e-05,Relatively High
22047,county,Iberville,Louisiana,0.5211287203829807,0.0001906061252980178,9.933e-05,Relatively Moderate
22049,county,Jackson,Louisiana,0.47543657355564967,0.0002947169437578873,0.000140119,Relatively Low
22051,county,Jefferson,Louisiana,0.358763101088779,2.6667220480984887e-05,9.567e-06,Relatively Moderate
22053,county,Jefferson Davis,Louisiana,0.5853761072123908,0.0002000829492218238,0.000117124,Relatively Moderate
22055,county,Lafayette,Louisiana,0.22470095982670488,0.00017358700486257966,3.9005e-05,Relatively Moderate
22057,county,Lafourche,Louisiana,0.6412781400222768,0.00012165584890568072,7.8015e-05,Relatively High
22059,county,LaSalle,Louisiana,0.51298013166946,0.00022794885240310842,0.000116933,Relatively Low
22061,county,Lincoln,Louisiana,0.3771889596335985,0.00034863207181147103,0.0001315,Relatively Moderate
22063,county,Livingston,Louisiana,0.5809263225228165,0.0002073378200027126,0.000120448,Relatively High
22065,county,Madison,Louisiana,0.676247766491206,0.00039694083699638033,0.00026843,Relatively Moderate
22067,county,Morehouse,Louisiana,0.6531990599858462,0.00012612135746398935,8.2382e-05,Relatively Moderate
22069,county,Natchitoches,Louisiana,1.087677612968116,0.00011217441990248648,0.00012201,Relatively Low
22071,county,Orleans,Louisiana,0.27791041893802815,1.0830887605063391e-05,3.01e-06,Relatively Moderate
22073,county,Ouachita,Louisiana,0.4947078482854052,0.00011165579577763277,5.5237e-05,Relatively High
22075,county,Plaquemines,Louisiana,0.6821619123646099,8.559408040058656e-05,5.8389e-05,Relatively Low
22077,county,Pointe Coupee,Louisiana,0.537985785205618,0.0001750660745515216,9.4183e-05,Relatively Moderate
22079,county,Rapides,Louisiana,1.153782400520223,5.202118044667677e-05,6.0021e-05,Relatively Moderate
22081,county,Red River,Louisiana,0.3554660395858195,0.0004091209718741355,0.000145429,Relatively Low
22083,county,Richland,Louisiana,0.4844275418634099,0.0002705545890998947,0.000131064,Relatively Moderate
22085,county,Sabine,Louisiana,0.8129202338574445,0.0001361989000568497,0.000110719,Relatively Moderate
22087,county,St. Bernard,Louisiana,1.1781270632193408,3.635273851884332e-05,4.2828e-05,Relatively Low
22089,county,St. Charles,Louisiana,0.2626886611408982,0.0002844831097233903,7.473e-05,Relatively Moderate
22091,county,St. Helena,Louisiana,0.3914848485034185,0.0003920589604233608,0.000153485,Relatively Moderate
22093,county,St. James,Louisiana,0.17486263228426804,0.0005106144124899743,8.9287e-05,Relatively Moderate
22095,county,St. John the Baptist,Louisiana,0.31458731936199946,0.00030649140713826856,9.6418e-05,Relatively Moderate
22097,county,St. Landry,Louisiana,0.8472325844874468,0.00013917776752255155,0.000117916,Relatively High
